"id","name","description","price","sourceURL"
"46","Laptop Acer Aspire 7 Gaming A715-76G-59MW i5 12450H/8GB/512GB/15.6\"FHD/Nvidia RTX2050 4GB/Win11","Laptop Acer Aspire 7 A715-76G-59MW là lựa chọn lý tưởng cho những người muốn sử dụng laptop cho nhiều mục đích khác nhau. Từ học tập, làm việc cho tới chơi game, máy đều có thể xử lý nhanh và mượt nhờ loạt trang bị ấn tượng về cấu hình, màn hình và các khía cạnh khác.","15990000","/may-tinh-xach-tay/acer-aspire-7-a715-76g-59mw-i5-12450h"
"47","Laptop Acer Nitro 5 Tiger Gaming AN515-58-52SP i5 12500H/8GB/512GB SSD/GeForce RTX 3050 4GB/Win11","Dòng Nitro 5 được yêu thích của Acer nay đã xuất hiện phiên bản mới Tiger 2022. Acer Nitro 5 Tiger AN515-58-52SP được nâng cấp toàn diện về cả thiết kế và hiệu năng, đặc biệt là sức mạnh từ bộ vi xử lý Intel thế hệ thứ 12 hoàn toàn mới, sẽ cùng các game thủ vượt qua mọi giới hạn.","18990000","/may-tinh-xach-tay/acer-nitro-gaming-an515-58-52sp-i5-12500h"
"48","Laptop Dell Inspiron 15 3520 i5 1235U/16GB/512GB/15.6\"FHD/Win11/Office HS21","Dù đến từ thương hiệu danh tiếng và có mức giá lên kệ hợp lý, Dell Inspiron 15 3530 vẫn được trang bị nhiều công nghệ hiện đại nổi bật. Sản phẩm sở hữu màn hình 15.6 inch với tần số quét 120Hz siêu mượt, chạy chip Intel Core i5 thế hệ 13 mạnh mẽ và khoác lên mình thiết kế thanh lịch, bền bỉ. Đây là trợ thủ ưu việt cho mọi nhu cầu từ học tập, làm việc đến giải trí của bạn.","16490000","/may-tinh-xach-tay/dell-inspiron-15-3520-i5-1235u-u165w11slu"
"49","Laptop Lenovo IdeaPad Slim 3 14IRH10 i5-13420H/24GB/512GB/14\" WUXGA/Win 11","Sở hữu chip Intel Core i5-13420H mạnh mẽ, màn hình WUXGA sắc nét, RAM 24GB DDR5 và ổ cứng 512GB SSD, chiếc laptop Lenovo IdeaPad Slim 3 14IRH10 sẽ cung cấp hiệu suất vượt trội, đồng hành cùng bạn trong công việc, học tập và giải trí.","16490000","/may-tinh-xach-tay/lenovo-ideapad-slim-3-14irh10-83k0000avn"
"50","Laptop Asus TUF Gaming FA507NUR-LP101W R7-7435HS/16GB/512GB/15.6\"/GeForce RTX4050 6GB/Win11","Không chỉ gây ấn tượng bởi thiết kế cá tính độc đáo, Asus TUF Gaming FA507NUR-LP101W còn mang trong mình cấu hình nổi bật với CPU Ryzen 7 kết hợp cùng card đồ họa RTX 4050, cung cấp sức mạnh tuyệt vời để bạn thoải mái chơi game hoặc thực hiện các tác vụ liên quan đến đồ họa.","23990000","/may-tinh-xach-tay/asus-tuf-gaming-fa507nur-lp101w-r7-7435hs"
"51","Laptop Acer Nitro 5 Tiger Gaming AN515-58-52SP i5 12500H/8GB/512GB SSD/GeForce RTX 3050 4GB/Win11","Dòng Nitro 5 được yêu thích của Acer nay đã xuất hiện phiên bản mới Tiger 2022. Acer Nitro 5 Tiger AN515-58-52SP được nâng cấp toàn diện về cả thiết kế và hiệu năng, đặc biệt là sức mạnh từ bộ vi xử lý Intel thế hệ thứ 12 hoàn toàn mới, sẽ cùng các game thủ vượt qua mọi giới hạn.","18990000","/may-tinh-xach-tay/acer-nitro-gaming-an515-58-52sp-i5-12500h"
"52","Laptop Lenovo Ideapad Slim 3 15IRH8 i7 13620H/16GB/512GB/15.6\" FHD/Win 11","Lenovo IdeaPad Slim 3 15IRH8 là chiếc laptop màn hình lớn trang bị bộ vi xử lý Intel Core i7 Gen 13 dòng H cực mạnh, cho phép bạn hoàn thành những tác vụ nặng, các công việc chuyên nghiệp. Sản phẩm rất lý tưởng cho công việc khi có thiết kế nhỏ gọn, tối ưu cho gọi video, thời lượng pin dài và hỗ trợ sạc nhanh.","17190000","/may-tinh-xach-tay/lenovo-ideapad-slim-3-15irh8-i7-13620h"
"53","Laptop Asus Vivobook 14 A1407CA-LY008WS Ultra 5-225H/AI/16GB/512GB/14\" WUXGA/Win11/Office HS24/OS365","NONE","21490000","/may-tinh-xach-tay/asus-vivobook-14-a1407ca-ly008ws"
"54","Laptop Asus Vivobook 16 M1607KA-MB091WS Ryzen AI 7 350/16GB/512GB/16\" WUXGA/Win11/Office HS24/OS365","NONE","21990000","/may-tinh-xach-tay/asus-vivobook-16-m1607ka-mb091ws"
"55","Laptop Lenovo Ideapad 1 - 14ALC7 R5 5625U/16GB/512GB/14.0\" FHD/Win 11","Sẵn sàng cho mọi tác vụ với Lenovo IdeaPad 1 14ALC7 82R30099VN - chiếc laptop được trang bị chip AMD Ryzen 5 5625U mạnh mẽ, sở hữu 16GB RAM, màn hình Full HD sắc nét và thiết kế siêu mỏng nhẹ. Sản phẩm sẽ giúp bạn làm việc, học tập và giải trí hiệu quả ở bất cứ đâu, dù là văn phòng, giảng đường hay quán cà phê.","11490000","/may-tinh-xach-tay/lenovo-ideapad-1-14alc7-r5-5625u-82r30099vn"
"56","MacBook Air 13 inch M2 2022 8CPU 8GPU 8GB/256GB","Không chỉ khơi gợi cảm hứng qua việc cách tân thiết kế, MacBook Air M2 2022 còn chứa đựng nguồn sức mạnh lớn lao với chip M2 siêu mạnh, thời lượng pin chạm ngưỡng 18 giờ, màn hình Liquid Retina tuyệt đẹp và hệ thống camera kết hợp cùng âm thanh tân tiến.","21490000","/may-tinh-xach-tay/macbook-air-m2-2022-13-inch"
"57","Laptop Acer Nitro V Gaming ANV15-51-53NE i5 13420H/16GB/512GB/15.6\"FHD/RTX2050 4GB/Win11","Thuộc dòng Nitro V vốn rất được yêu thích trong những năm qua, phiên bản mới Acer Nitro V Gaming ANV15-51-53NE mang đến sức mạnh gaming tuyệt hảo cho game thủ trong tầm giá bình dân. Bộ vi xử lý Intel thế hệ thứ 13 và card rời RTX đủ để bạn trải nghiệm những tựa game phổ biến hàng đầu hiện nay.","18990000","/may-tinh-xach-tay/acer-nitro-v-gaming-anv15-51-53ne-i5-13420h"
"58","Laptop Acer Nitro 5 Tiger Gaming AN515-58-773Y i7 12700H/16GB/512GB/15.6\"FHD/NVIDIA GeForce RTX3050Ti 4GB/Win11","Cùng chạm đến trải nghiệm gaming đỉnh cao với Acer Nitro 5 Tiger AN515-58-773Y – chiếc laptop sở hữu chip Intel Core i7 12700H mạnh mẽ kết hợp cùng card đồ họa rời RTX 3050Ti. Ngoài ra, máy còn được trang bị màn hình 144Hz cực mượt và có hệ thống tản nhiệt hết sức xịn sò.","23490000","/may-tinh-xach-tay/acer-nitro-5-tiger-gaming-an515-58-773y-i7-12700h"
"59","MacBook Air 13 M3 2024 8CPU/8GPU/16GB/256GB","Là giải pháp làm việc gọn nhẹ và tinh tế, MacBook Air 13 phiên bản chạy chip M3 có sức mạnh ấn tượng để xử lý hiệu quả cả các tác vụ công việc và giải trí. Vời thời lượng pin 18 giờ, người dùng sẽ thoải mái sử dụng thiết bị mà không cần bận tâm nhiều về vấn đề sạc pin.","26990000","/may-tinh-xach-tay/macbook-air-m3-13-2024-8cpu-8gpu-16gb-256gb"
"60","Laptop MSI Gaming Katana 15 B13VFK-2099VN i7 13620H/AI/32GB/1TB/15.6\"FHD/RTX4060 8GB/W11_Balo","MSI đã ghi dấu ấn mạnh mẽ trong thế giới laptop gaming, trở thành biểu tượng trong lòng game thủ và người dùng trên toàn thế giới nhờ những sản phẩm laptop gaming chất lượng. Được trang bị công nghệ tiên tiến từ RTX 40 Series và CPU Intel Gen 13, MSI Katana 15 B13VFK-2099VN là mẫu laptop gaming mới của hãng, mang đến hiệu suất vượt trội với thiết kế hiện đại.","27990000","/may-tinh-xach-tay/msi-gaming-katana-15-b13vfk-2099vn-i7-13620h"
"61","Laptop HP 245 G10 (A20TFPT) R5-7530U/16GB/256GB/14\" FHD/Win11","HP 245 G10 (A20TFPT) với mức giá phải chăng nhưng lại có sự kết hợp giữa thiết kế đẹp, mỏng nhẹ cùng hiệu năng mạnh mẽ từ chip AMD R5. Dù bạn là sinh viên, nhân viên văn phòng hay doanh nhân, HP 245 G10 (A20TFPT) vẫn đáp ứng xuất sắc nhu cầu sử dụng.","12490000","/may-tinh-xach-tay/hp-245-g10-a20tfpt-r5-7530u"
"62","MacBook Air 13 inch M1 2020 8CPU 7GPU 8GB/256GB","Chiếc MacBook Air có hiệu năng đột phá nhất từ trước đến nay đã xuất hiện. Bộ vi xử lý Apple M1 hoàn toàn mới đưa sức mạnh của MacBook Air M1 13 inch 2020 vượt xa khỏi mong đợi người dùng, có thể chạy được những tác vụ nặng và thời lượng pin đáng kinh ngạc.","17490000","/may-tinh-xach-tay/macbook-air-13-2020-m1-256gb"
"63","Laptop Asus Vivobook 15 OLED A1505VA-MA466W i5-13500H/16GB/512GB/15.6'' 2.8K/Win11","Mượt mà và mạnh mẽ, chiếc laptop Vivobook 15 OLED A1505VA-MA466W sở hữu màn hình OLED 2.8K chuẩn điện ảnh với khả năng hiển thị màu sắc 100% DCI-P3. Sản phẩm có ngôn ngữ thiết kế thanh lịch với bản lề duỗi thẳng linh hoạt và chạy chip xử lý Intel Core i5-13500H cao cấp.","17490000","/may-tinh-xach-tay/asus-vivobook-15-oled-a1505va-ma466w-i-5-13500h"
"64","Laptop Gigabyte Gaming G5 MF5-H2VN353KH i7 13620H/16GB/512GB/15.6\" FHD/RTX4050 6GB/Win 11","Gigabyte Gaming G5 MF5-H2VN353KH là một “món hời” cho các game thủ khi sở hữu loạt công nghệ mới nhất, mạnh nhất nhưng lại được bán ở mức giá rất sinh viên. Bộ vi xử lý Intel Core i7 thế hệ thứ 13, card rời RTX 40 series và màn hình 144Hz sẽ giúp bạn chiến thắng trong những trận game căng thẳng.","22990000","/may-tinh-xach-tay/gigabyte-gaming-g5-mf5-h2vn353kh-i7-13620h"
"65","Laptop Lenovo Ideapad Slim 3 15IRH8 i7 13620H/16GB/512GB/15.6\" FHD/Win 11","Lenovo IdeaPad Slim 3 15IRH8 là chiếc laptop màn hình lớn trang bị bộ vi xử lý Intel Core i7 Gen 13 dòng H cực mạnh, cho phép bạn hoàn thành những tác vụ nặng, các công việc chuyên nghiệp. Sản phẩm rất lý tưởng cho công việc khi có thiết kế nhỏ gọn, tối ưu cho gọi video, thời lượng pin dài và hỗ trợ sạc nhanh.","17190000","/may-tinh-xach-tay/lenovo-ideapad-slim-3-15irh8-i7-13620h"
"66","Laptop Dell Inspiron N3520 i5 1235U/16GB/512GB/15.6\"FHD/Win11/Office HS21","Dell Inspiron N3520 mang đến hiệu suất ổn định khi sở hữu bộ vi xử lý Intel Core i5 1235U cùng 16GB RAM và 512GB SSD. Màn hình 15.6 inch, độ phân giải FHD đem đến không gian hiển thị chất lượng. Diện mạo máy đơn giản, kết cấu cứng cáp, phù hợp với mọi đối tượng.","16490000","/may-tinh-xach-tay/dell-inspiron-n3520-i5-1235u-71045026"
"67","Laptop Acer Gaming Aspire 5 A515-58GM-53PZ i5 13420H/8GB/512GB/15.6\"FHD/RTX2050 4GB/Win11","Acer Aspire 5 A515-58GM-53PZ có giá bán và vẻ ngoài tương tự một chiếc laptop văn phòng bình thường nhưng bên trong lại sở hữu cấu hình mạnh mẽ đáng kinh ngạc. Bộ vi xử lý Intel Core i5 13420H kết hợp với card đồ họa RTX 2050 giúp Aspire 5 là sản phẩm hoàn hảo trong cả học tập lẫn chơi game.","15790000","/may-tinh-xach-tay/acer-gaming-aspire-5-a515-58gm-53pz-i5-13420h"
"68","Laptop Acer Swift Lite 14 AI SFL14-51M-56HS Ultra5 125U/16GB/512GB/Win11","Acer Swift Lite 14 AI SFL14-51M-56HS là sự lựa chọn tuyệt vời cho học sinh, sinh viên, văn phòng trong thời đại công nghệ AI mới. Siêu phẩm laptop AI giá tốt với thiết kế hiện đại mỏng gọn và cấu hình mạnh sẽ mang tới cho người dùng những trải nghiệm thông minh vượt trội, đáp ứng tốt cho mọi nhu cầu từ học tập, làm việc đến giải trí.","18990000","/may-tinh-xach-tay/acer-swift-lite-14-ai-sfl14-51m-56hs-u5-125u"
"69","Laptop Gigabyte Gaming G5 KF5-53VN353SH i5-13500H/AI/16GB/512GB/15.6\"FHD/RTX4060 8GB/Win11","Thể hiện phong cách với họa tiết Mecha độc đáo, Gigabyte Gaming G5 KF5-53VN353SH sẵn sàng đồng hành cùng các game thủ chinh phục những tựa game thế hệ mới. Bộ vi xử lý Intel thế hệ thứ 13 hiệu năng cao và đặc biệt là card đồ họa RTX 4060 cực mạnh mang đến hiệu suất tuyệt vời, hỗ trợ hoàn hảo cho cả chơi game lẫn công việc hàng ngày của bạn.","22590000","/may-tinh-xach-tay/gigabyte-gaming-g5-kf5-53vn353sh-i5-13500h"
"70","Laptop MSI Gaming Katana 15 B13VFK-676VN i7 13620H/AI/16GB/1TB/Geforce RTX 4060 8GB/15.6\"FHD/Win11_Balo","MSI Gaming Katana 15 B13VFK-676VN là chiếc laptop chơi game khởi đầu cho thế hệ mới 2023 với CPU Intel Core i7 13620H và card đồ họa RTX 4060. Phần cứng mới nhất, mạnh mẽ nhất sẽ giúp bạn chinh phục những tựa game đỉnh cao một cách hoàn mỹ.","25990000","/may-tinh-xach-tay/msi-gaming-katana-15-b13vfk-676vn-i7-13620h"
"71","Laptop Asus Vivobook 14 A1407CA-LY008WS Ultra 5-225H/AI/16GB/512GB/14\" WUXGA/Win11/Office HS24/OS365","NONE","21490000","/may-tinh-xach-tay/asus-vivobook-14-a1407ca-ly008ws"
"72","Laptop Asus Vivobook 16 M1607KA-MB091WS Ryzen AI 7 350/16GB/512GB/16\" WUXGA/Win11/Office HS24/OS365","NONE","21990000","/may-tinh-xach-tay/asus-vivobook-16-m1607ka-mb091ws"
"73","Laptop Dell Inspiron 15 3530 i7 1355U/16GB/512GB/15.6\" FHD/Win11/Office HS24/OS365","NONE","21490000","/may-tinh-xach-tay/dell-inspiron-15-3530-71053721"
"74","Laptop Lenovo Ideapad 1 - 14ALC7 R5 5625U/16GB/512GB/14.0\" FHD/Win 11","Sẵn sàng cho mọi tác vụ với Lenovo IdeaPad 1 14ALC7 82R30099VN - chiếc laptop được trang bị chip AMD Ryzen 5 5625U mạnh mẽ, sở hữu 16GB RAM, màn hình Full HD sắc nét và thiết kế siêu mỏng nhẹ. Sản phẩm sẽ giúp bạn làm việc, học tập và giải trí hiệu quả ở bất cứ đâu, dù là văn phòng, giảng đường hay quán cà phê.","11490000","/may-tinh-xach-tay/lenovo-ideapad-1-14alc7-r5-5625u-82r30099vn"
"75","Laptop Gigabyte Gaming G5 MF5-52VN353SH i5 13500H/16GB/512GB/15.6\"FHD/RTX4050_6GB/Win11","Gigabyte Gaming G5 MF5-52VN353SH tập hợp tất cả những yếu tố mà game thủ cần ở một chiếc máy tính chơi game hiện đại. Bạn sẽ được trải nghiệm sức mạnh mới nhất của bộ vi xử lý Intel Gen 13, card đồ họa RTX 40 series trên màn hình 144Hz siêu mượt và đặc biệt từ một thiết bị rất gọn nhẹ di động.","20190000","/may-tinh-xach-tay/gigabyte-gaming-g5-mf5-52vn353sh-i5-13500h"
"76","Laptop Dell Latitude L3540 i5 1235U/16GB/512GB/15.6\" FHD/Win11","Không theo đuổi những yếu tố hào nhoáng, Dell Latitude L3540 chứng minh giá trị riêng nhờ độ bền, sự cơ động và mạnh mẽ. Được thiết kế để đáp ứng nhu cầu công việc, chiếc laptop mang lại hiệu suất ấn tượng, màn hình sắc nét, cơ chế bảo mật hàng đầu và kết nối ổn định. Nếu bạn đang kiếm tìm một chiếc laptop đồng hành bền bỉ qua năm tháng thì Dell Latitude L3540 sẽ là giải pháp tối ưu.","16990000","/may-tinh-xach-tay/dell-latitude-l3540-i5-1235u-71038100"
"77","MacBook Air 13 inch M2 2022 8CPU 8GPU 8GB/256GB","Không chỉ khơi gợi cảm hứng qua việc cách tân thiết kế, MacBook Air M2 2022 còn chứa đựng nguồn sức mạnh lớn lao với chip M2 siêu mạnh, thời lượng pin chạm ngưỡng 18 giờ, màn hình Liquid Retina tuyệt đẹp và hệ thống camera kết hợp cùng âm thanh tân tiến.","21490000","/may-tinh-xach-tay/macbook-air-m2-2022-13-inch"
"78","Laptop Acer Nitro V Gaming ANV15-51-53NE i5 13420H/16GB/512GB/15.6\"FHD/RTX2050 4GB/Win11","Thuộc dòng Nitro V vốn rất được yêu thích trong những năm qua, phiên bản mới Acer Nitro V Gaming ANV15-51-53NE mang đến sức mạnh gaming tuyệt hảo cho game thủ trong tầm giá bình dân. Bộ vi xử lý Intel thế hệ thứ 13 và card rời RTX đủ để bạn trải nghiệm những tựa game phổ biến hàng đầu hiện nay.","18990000","/may-tinh-xach-tay/acer-nitro-v-gaming-anv15-51-53ne-i5-13420h"
"79","Laptop Acer Nitro 5 Tiger Gaming AN515-58-773Y i7 12700H/16GB/512GB/15.6\"FHD/NVIDIA GeForce RTX3050Ti 4GB/Win11","Cùng chạm đến trải nghiệm gaming đỉnh cao với Acer Nitro 5 Tiger AN515-58-773Y – chiếc laptop sở hữu chip Intel Core i7 12700H mạnh mẽ kết hợp cùng card đồ họa rời RTX 3050Ti. Ngoài ra, máy còn được trang bị màn hình 144Hz cực mượt và có hệ thống tản nhiệt hết sức xịn sò.","23490000","/may-tinh-xach-tay/acer-nitro-5-tiger-gaming-an515-58-773y-i7-12700h"
"80","Laptop Acer Swift Lite 14 AI SFL14-51M-56HS Ultra5 125U/16GB/512GB/Win11","Acer Swift Lite 14 AI SFL14-51M-56HS là sự lựa chọn tuyệt vời cho học sinh, sinh viên, văn phòng trong thời đại công nghệ AI mới. Siêu phẩm laptop AI giá tốt với thiết kế hiện đại mỏng gọn và cấu hình mạnh sẽ mang tới cho người dùng những trải nghiệm thông minh vượt trội, đáp ứng tốt cho mọi nhu cầu từ học tập, làm việc đến giải trí.","18990000","/may-tinh-xach-tay/acer-swift-lite-14-ai-sfl14-51m-56hs-u5-125u"
"81","Laptop Gigabyte Gaming G5 KF5-53VN353SH i5-13500H/AI/16GB/512GB/15.6\"FHD/RTX4060 8GB/Win11","Thể hiện phong cách với họa tiết Mecha độc đáo, Gigabyte Gaming G5 KF5-53VN353SH sẵn sàng đồng hành cùng các game thủ chinh phục những tựa game thế hệ mới. Bộ vi xử lý Intel thế hệ thứ 13 hiệu năng cao và đặc biệt là card đồ họa RTX 4060 cực mạnh mang đến hiệu suất tuyệt vời, hỗ trợ hoàn hảo cho cả chơi game lẫn công việc hàng ngày của bạn.","22590000","/may-tinh-xach-tay/gigabyte-gaming-g5-kf5-53vn353sh-i5-13500h"
"82","Laptop Acer Nitro 5 Tiger Gaming AN515-58-773Y i7 12700H/16GB/512GB/15.6\"FHD/NVIDIA GeForce RTX3050Ti 4GB/Win11","Cùng chạm đến trải nghiệm gaming đỉnh cao với Acer Nitro 5 Tiger AN515-58-773Y – chiếc laptop sở hữu chip Intel Core i7 12700H mạnh mẽ kết hợp cùng card đồ họa rời RTX 3050Ti. Ngoài ra, máy còn được trang bị màn hình 144Hz cực mượt và có hệ thống tản nhiệt hết sức xịn sò.","23490000","/may-tinh-xach-tay/acer-nitro-5-tiger-gaming-an515-58-773y-i7-12700h"
"83","Laptop MSI Gaming Katana 15 B13VFK-676VN i7 13620H/AI/16GB/1TB/Geforce RTX 4060 8GB/15.6\"FHD/Win11_Balo","MSI Gaming Katana 15 B13VFK-676VN là chiếc laptop chơi game khởi đầu cho thế hệ mới 2023 với CPU Intel Core i7 13620H và card đồ họa RTX 4060. Phần cứng mới nhất, mạnh mẽ nhất sẽ giúp bạn chinh phục những tựa game đỉnh cao một cách hoàn mỹ.","25990000","/may-tinh-xach-tay/msi-gaming-katana-15-b13vfk-676vn-i7-13620h"
"84","Laptop MSI Gaming Katana 15 B13VFK-2099VN i7 13620H/AI/32GB/1TB/15.6\"FHD/RTX4060 8GB/W11_Balo","MSI đã ghi dấu ấn mạnh mẽ trong thế giới laptop gaming, trở thành biểu tượng trong lòng game thủ và người dùng trên toàn thế giới nhờ những sản phẩm laptop gaming chất lượng. Được trang bị công nghệ tiên tiến từ RTX 40 Series và CPU Intel Gen 13, MSI Katana 15 B13VFK-2099VN là mẫu laptop gaming mới của hãng, mang đến hiệu suất vượt trội với thiết kế hiện đại.","27990000","/may-tinh-xach-tay/msi-gaming-katana-15-b13vfk-2099vn-i7-13620h"
"85","Laptop Dell Inspiron 15 3530 i7 1355U/16GB/512GB/15.6\" FHD/Win11/Office HS24/OS365","NONE","21490000","/may-tinh-xach-tay/dell-inspiron-15-3530-71053721"
"86","Laptop Gigabyte Gaming G5 MF5-52VN353SH i5 13500H/16GB/512GB/15.6\"FHD/RTX4050_6GB/Win11","Gigabyte Gaming G5 MF5-52VN353SH tập hợp tất cả những yếu tố mà game thủ cần ở một chiếc máy tính chơi game hiện đại. Bạn sẽ được trải nghiệm sức mạnh mới nhất của bộ vi xử lý Intel Gen 13, card đồ họa RTX 40 series trên màn hình 144Hz siêu mượt và đặc biệt từ một thiết bị rất gọn nhẹ di động.","20190000","/may-tinh-xach-tay/gigabyte-gaming-g5-mf5-52vn353sh-i5-13500h"
"87","Laptop Acer Swift 3 SF314-512-741L i7 1260P/16GB/1T/14\" QHD/Win11","Acer Swift 3 SF314-512-741L vẫn giữ được sự mỏng nhẹ, tinh tế nhưng mạnh mẽ hơn bao giờ hết. Bạn sẽ được trải nghiệm bộ vi xử lý Intel Core i7 gen 12 siêu mạnh và màn hình 2K sắc nét, nâng tầm giá trị cuộc sống.","18990000","/may-tinh-xach-tay/acer-swift-3-sf314-512-741l-i7-1260p"
"88","Laptop Dell Latitude L3540 i5 1235U/16GB/512GB/15.6\" FHD/Win11","Không theo đuổi những yếu tố hào nhoáng, Dell Latitude L3540 chứng minh giá trị riêng nhờ độ bền, sự cơ động và mạnh mẽ. Được thiết kế để đáp ứng nhu cầu công việc, chiếc laptop mang lại hiệu suất ấn tượng, màn hình sắc nét, cơ chế bảo mật hàng đầu và kết nối ổn định. Nếu bạn đang kiếm tìm một chiếc laptop đồng hành bền bỉ qua năm tháng thì Dell Latitude L3540 sẽ là giải pháp tối ưu.","16990000","/may-tinh-xach-tay/dell-latitude-l3540-i5-1235u-71038100"
"89","Macbook Air 13 M2 2024 8CPU/8GPU/16GB/256GB","Với thiết kế thanh mảnh, trang nhã và tinh tế, phiên bản MacBook Air 13 bạn đang theo dõi đảm bảo sức mạnh hiệu năng nhờ chip xử lý M2. Ngoài ra, sản phẩm còn có thế mạnh về chất lượng hiển thị với màn hình Retina 13,6 inch và thời lượng pin tới 18 tiếng tiện dụng.","23890000","/may-tinh-xach-tay/macbook-air-m2-13-2024-8cpu-8gpu-16gb-256gb"
"90","Laptop Dell Vostro V3520 i5-1235U/16GB/512GB/15.6\"FHD/Win11/Office HS21","Laptop Dell Vostro V3520 là một công cụ đa năng khi có thể đáp ứng đa dạng nhu cầu của nhiều đối tượng. Máy có thiết kế đơn giản, thanh lịch nhưng hiệu năng lại ấn tượng trong phân khúc. Chipset Intel Core i5-1235U, 16GB RAM và 512GB ổ SSD vừa đáp ứng các công việc văn phòng, vừa đem đến những giây phút giải trí thú vị.","15990000","/may-tinh-xach-tay/dell-vostro-15-3520-i5-1235u-i5u165w11gru"
"91","Laptop MSI Gaming Cyborg 14 A13UDX-099VN i7-13620H/16GB/512GB/14\" FHD/RTX3050 6GB/W11_Balo","MSI Cyborg A13UDX-099VN là dòng laptop chơi game với thiết kế khác biệt, nổi bật với phần trên bàn phím trong suốt và viền phong cách Cyberpunk hiện đại. Những đặc điểm này không chỉ tạo nên một diện mạo bắt mắt mà còn mang lại trải nghiệm phong cách, tạo được điểm nhấn riêng cho người dùng. Nhờ sự kết hợp hoàn hảo giữa hiệu suất phần cứng vượt trội và thiết kế tinh tế, MSI Cyborg 14 trở thành lựa chọn lý tưởng cho những game thủ chuyên nghiệp.","24990000","/may-tinh-xach-tay/msi-gaming-cyborg-14-a13udx-099vn-i7-13620h"
"92","Laptop Dell Vostro V3520 i5 1235U/16GB/512GB/15.6\"FHD/Win11/Office HS21","Dell Vostro 15 3520 là lựa chọn laptop văn phòng màn hình lớn, cấu hình ấn tượng với bộ vi xử lý Intel Core i5 Gen 12, RAM 16GB và màn hình 15,6 inch Full HD 120 Hz siêu mượt. Kết hợp với thiết kế đẳng cấp từ Dell, bạn sẽ có một lựa chọn laptop đáng tin cậy cho công việc.","16490000","/may-tinh-xach-tay/dell-vostro-v3520-i5-1235u"
"93","Laptop Lenovo ThinkPad T14 Gen 4 R5 PRO 7540U/32GB/512GB/14''WUXGA/Win 11 PRO","Mạnh mẽ, bền bỉ và được trang bị loạt công nghệ tiên tiến, ThinkPad T14 Gen 4 21K3006WVN là sản phẩm mang đậm triết lý của Lenovo. Với hiệu suất vượt trội từ vi xử lý AMD Ryzen 5 PRO 7540U, thiết kế gọn nhẹ cùng màn hình sắc nét, thiết bị sẽ đáp ứng trọn vẹn nhu cầu công việc, học tập và giải trí của bạn.","23490000","/may-tinh-xach-tay/lenovo-thinkpad-t14-gen-4-21k3006wvn"
"94","Laptop Lenovo ThinkBook 14 G6 IRL I5 13420H/16GB/512GB/14\" WUXGA/Win 11","Một chiếc laptop doanh nhân 14 inch nhỏ gọn, có tốc độ phản hồi cực nhanh, thời lượng pin cả ngày và độ bền chuẩn quân sự, Lenovo ThinkBook 14 G6 IRL hoàn hảo cho công việc thường ngày của bạn, sẵn sàng đương đầu mọi thử thách.","18290000","/may-tinh-xach-tay/lenovo-thinkbook-14-g6-irl-i5-13420h"
"95","Laptop HP Gaming Victus 16-r0127TX i7-13700H/AI/16GB/512GB/16.1\" 144Hz/GeForce RTX4060 8GB/Win11_8C5N2PA","HP Victus 16-r0127TX là một chiếc laptop gaming vượt trội, kết hợp giữa hiệu suất cao và thiết kế thời thượng. Sản phẩm này không chỉ đáp ứng tốt nhu cầu làm việc mà còn là người bạn đồng hành đáng tin cậy cho những giờ giải trí đầy thú vị. Với khả năng xử lý mượt mà các tựa game nặng và thiết kế hiện đại, HP Victus 16 đảm bảo mang lại trải nghiệm tuyệt vời cho người dùng, dù là trong công việc hay khi chơi game.","32990000","/may-tinh-xach-tay/hp-victus-16-r0127tx-8c5n2pa-i7-13700h"
"96","Laptop Dell Vostro V3520 i5-1235U/16GB/512GB/15.6\"FHD/Win11/Office HS21","Laptop Dell Vostro V3520 là một công cụ đa năng khi có thể đáp ứng đa dạng nhu cầu của nhiều đối tượng. Máy có thiết kế đơn giản, thanh lịch nhưng hiệu năng lại ấn tượng trong phân khúc. Chipset Intel Core i5-1235U, 16GB RAM và 512GB ổ SSD vừa đáp ứng các công việc văn phòng, vừa đem đến những giây phút giải trí thú vị.","15990000","/may-tinh-xach-tay/dell-vostro-15-3520-i5-1235u-i5u165w11gru"
"97","Laptop MSI Gaming Cyborg 14 A13UDX-099VN i7-13620H/16GB/512GB/14\" FHD/RTX3050 6GB/W11_Balo","MSI Cyborg A13UDX-099VN là dòng laptop chơi game với thiết kế khác biệt, nổi bật với phần trên bàn phím trong suốt và viền phong cách Cyberpunk hiện đại. Những đặc điểm này không chỉ tạo nên một diện mạo bắt mắt mà còn mang lại trải nghiệm phong cách, tạo được điểm nhấn riêng cho người dùng. Nhờ sự kết hợp hoàn hảo giữa hiệu suất phần cứng vượt trội và thiết kế tinh tế, MSI Cyborg 14 trở thành lựa chọn lý tưởng cho những game thủ chuyên nghiệp.","24990000","/may-tinh-xach-tay/msi-gaming-cyborg-14-a13udx-099vn-i7-13620h"
