'product_id','score','name','displayName','typePim','type','slug','price','industry','brand','productType','group','keySellingPoints','units','image','originalPrice','currentPrice','discountPercentage','endTimeDiscount','promotions','totalInventory','skus'
'666356334786','10.569546','Acer Aspire Lite 16 Gen 2 AL16-52P-572A i5 1334U','Acer Aspire Lite 16 Gen 2 AL16-52P-572A i5 1334U','Normal','Normal','may-tinh-xach-tay/acer-aspire-lite-16-gen-2-al16-52p-572a-i5-1334u','16990000','{"code":"04","name":"Máy tính"}','{"code":"2","name":"Acer"}','{"code":"04001","name":"Laptop"}','','','','/D:/CodingStuff/Shopping Recommendation System/target/classes/com/project/shoppingrecommendationsystem/data/FPTShop/images/666356334786.jpg','16990000','14590000','14','2025-03-27T23:59:00.000+07:00','','0',''
'760192214174','10.569095','Lenovo V15 G4 IRU i7-13620H (83A100RHVN)','Lenovo V15 G4 IRU i7-13620H (83A100RHVN)','Normal','Normal','may-tinh-xach-tay/lenovo-v15-g4-iru-i7-13620h-83a100rhvn','18990000','{"code":"04","name":"Máy tính"}','{"code":"64","name":"Lenovo"}','{"code":"04001","name":"Laptop"}','','','','/D:/CodingStuff/Shopping Recommendation System/target/classes/com/project/shoppingrecommendationsystem/data/FPTShop/images/760192214174.jpg','18990000','17990000','5','2025-03-27T23:59:00.000+07:00','','0',''
'011281333455','10.5632305','MSI Gaming Katana 15 B13VFK-2099VN i7 13620H','MSI Gaming Katana 15 B13VFK-2099VN i7 13620H','Normal','Normal','may-tinh-xach-tay/msi-gaming-katana-15-b13vfk-2099vn-i7-13620h','33990000','{"code":"04","name":"Máy tính"}','{"code":"131","name":"MSI"}','{"code":"04001","name":"Laptop"}','{"code":"04001003","name":"Laptop Intel"}','','','/D:/CodingStuff/Shopping Recommendation System/target/classes/com/project/shoppingrecommendationsystem/data/FPTShop/images/011281333455.png','33990000','29390000','14','2025-03-27T23:59:00.000+07:00','','0',''
'640859430061','10.562168','HP Gaming Victus 16-s0173AX R5-7640HS/A9LG9PA','HP Gaming Victus 16-s0173AX R5-7640HS/A9LG9PA','Normal','Normal','may-tinh-xach-tay/hp-gaming-victus-16-s0173ax-r5-7640hs-a9lg9pa','27390000','{"code":"04","name":"Máy tính"}','{"code":"43","name":"HP"}','{"code":"04001","name":"Laptop"}','{"code":"04001002","name":"Laptop AMD"}','','','/D:/CodingStuff/Shopping Recommendation System/target/classes/com/project/shoppingrecommendationsystem/data/FPTShop/images/640859430061.png','27390000','21490000','22','2025-03-27T23:59:00.000+07:00','','0',''
'829664835033','10.572883','Acer Aspire Lite 15 AL15-41P-R3U5 R7 5700U','Acer Aspire Lite 15 AL15-41P-R3U5 R7 5700U','Normal','Normal','may-tinh-xach-tay/acer-aspire-lite-15-al15-41p-r3u5-r7-5700u','13990000','{"code":"04","name":"Máy tính"}','{"code":"2","name":"Acer"}','{"code":"04001","name":"Laptop"}','','','','/D:/CodingStuff/Shopping Recommendation System/target/classes/com/project/shoppingrecommendationsystem/data/FPTShop/images/829664835033.jpg','13990000','12990000','7','2025-03-31T23:59:00.000+07:00','','0',''
'543667801489','10.571679','Asus TUF Gaming FX507ZC4-HN095W i5 12500H','Asus TUF Gaming FX507ZC4-HN095W i5 12500H','Normal','Normal','may-tinh-xach-tay/asus-tuf-gaming-fx507zc4-hn095w-i5-12500h','22490000','{"code":"04","name":"Máy tính"}','{"code":"10","name":"Asus"}','{"code":"04001","name":"Laptop"}','{"code":"04001003","name":"Laptop Intel"}','','','/D:/CodingStuff/Shopping Recommendation System/target/classes/com/project/shoppingrecommendationsystem/data/FPTShop/images/543667801489.png','22490000','19990000','11','2025-03-27T23:59:00.000+07:00','','0',''
'411965813747','10.545063','MSI Gaming Thin15 B13UC-2044VN i7-13620H','MSI Gaming Thin15 B13UC-2044VN i7-13620H','Normal','Normal','may-tinh-xach-tay/msi-gaming-thin15-b13uc-2044vn-i7-13620h','22990000','{"code":"04","name":"Máy tính"}','{"code":"131","name":"MSI"}','{"code":"04001","name":"Laptop"}','{"code":"04001003","name":"Laptop Intel"}','','','/D:/CodingStuff/Shopping Recommendation System/target/classes/com/project/shoppingrecommendationsystem/data/FPTShop/images/411965813747.png','22990000','19990000','13','2025-03-27T23:59:00.000+07:00','','0',''
'510107137037','10.549336','HP Pavilion 15-eg3112TU i7 1355U (8U6L9PA)','HP Pavilion 15-eg3112TU i7 1355U (8U6L9PA)','Normal','Normal','may-tinh-xach-tay/hp-pavilion-15-eg3112tu-i7-1355u','25290000','{"code":"04","name":"Máy tính"}','{"code":"43","name":"HP"}','{"code":"04001","name":"Laptop"}','{"code":"04001003","name":"Laptop Intel"}','','','/D:/CodingStuff/Shopping Recommendation System/target/classes/com/project/shoppingrecommendationsystem/data/FPTShop/images/510107137037.jpg','25290000','22990000','9','2025-03-27T23:59:00.000+07:00','','0',''
'285686710762','10.555848','Lenovo IdeaPad Slim 3 14IRH10 i5-13420H (83K0000AVN)','Lenovo IdeaPad Slim 3 14IRH10 i5-13420H (83K0000AVN)','Normal','Normal','may-tinh-xach-tay/lenovo-ideapad-slim-3-14irh10-83k0000avn','17490000','{"code":"04","name":"Máy tính"}','{"code":"64","name":"Lenovo"}','{"code":"04001","name":"Laptop"}','','','','/D:/CodingStuff/Shopping Recommendation System/target/classes/com/project/shoppingrecommendationsystem/data/FPTShop/images/285686710762.png','17490000','16590000','5','2025-03-27T23:59:00.000+07:00','','0',''
'836547146168','10.544402','Acer Aspire 7 Gaming A715-76G-5806 i5 12450H (NH.QMFSV.002)','Acer Aspire 7 Gaming A715-76G-5806 i5 12450H (NH.QMFSV.002)','Normal','Normal','may-tinh-xach-tay/acer-aspire-7-gaming-a715-76g-5806-i5-12450h','22990000','{"code":"04","name":"Máy tính"}','{"code":"2","name":"Acer"}','{"code":"04001","name":"Laptop"}','{"code":"04001003","name":"Laptop Intel"}','','','/D:/CodingStuff/Shopping Recommendation System/target/classes/com/project/shoppingrecommendationsystem/data/FPTShop/images/836547146168.jpg','22990000','18990000','17','2025-03-27T23:59:00.000+07:00','','0',''
'534146642274','10.560209','Lenovo V14 G4 IRU I5-13420H (83A000FQVN)','Lenovo V14 G4 IRU I5-13420H (83A000FQVN)','Normal','Normal','may-tinh-xach-tay/lenovo-v14-g4-iru-i5-13420h-83a000fqvn','15490000','{"code":"04","name":"Máy tính"}','{"code":"64","name":"Lenovo"}','{"code":"04001","name":"Laptop"}','','','','/D:/CodingStuff/Shopping Recommendation System/target/classes/com/project/shoppingrecommendationsystem/data/FPTShop/images/534146642274.jpg','15490000','14990000','3','2025-03-27T23:59:00.000+07:00','','0',''
'428315630748','10.541623','Dell Inspiron 14 N5440 i5 1334U','Dell Inspiron 14 N5440 i5 1334U','Normal','Normal','may-tinh-xach-tay/dell-inspiron-14-n5440-i5-1334u','21990000','{"code":"04","name":"Máy tính"}','{"code":"26","name":"Dell"}','{"code":"04001","name":"Laptop"}','{"code":"04001003","name":"Laptop Intel"}','','','/D:/CodingStuff/Shopping Recommendation System/target/classes/com/project/shoppingrecommendationsystem/data/FPTShop/images/428315630748.png','21990000','20990000','5','2025-03-31T23:59:00.000+07:00','','0',''
'528517525916','10.527988','MacBook Pro 14 M4 Pro 2024 12CPU/16GPU/24GB/512GB','MacBook Pro 14 M4 Pro 2024 12CPU/16GPU/24GB/512GB','Normal','Normal','may-tinh-xach-tay/macbook-pro-m4-pro-14-2024-12cpu-16gpu-24gb-512gb','49990000','{"code":"04","name":"Máy tính"}','{"code":"9","name":"Apple"}','{"code":"04001","name":"Laptop"}','{"code":"04001001","name":"Macbook M"}','','','/D:/CodingStuff/Shopping Recommendation System/target/classes/com/project/shoppingrecommendationsystem/data/FPTShop/images/528517525916.png','49990000','49990000','0','null','','0',''
'205585924565','10.52266','Asus Vivobook 16 M1607KA-MB091WS Ryzen AI 7 350','Asus Vivobook 16 M1607KA-MB091WS Ryzen AI 7 350','Normal','Normal','may-tinh-xach-tay/asus-vivobook-16-m1607ka-mb091ws','22990000','{"code":"04","name":"Máy tính"}','{"code":"10","name":"Asus"}','{"code":"04001","name":"Laptop"}','','','','/D:/CodingStuff/Shopping Recommendation System/target/classes/com/project/shoppingrecommendationsystem/data/FPTShop/images/205585924565.png','22990000','21990000','4','2025-03-31T23:59:00.000+07:00','','0',''
'178210514203','10.537279','Lenovo Ideapad Slim 3 15IRH8 i7 13620H (83EM003EVN)','Lenovo Ideapad Slim 3 15IRH8 i7 13620H (83EM003EVN)','Normal','Normal','may-tinh-xach-tay/lenovo-ideapad-slim-3-15irh8-i7-13620h','18490000','{"code":"04","name":"Máy tính"}','{"code":"64","name":"Lenovo"}','{"code":"04001","name":"Laptop"}','{"code":"04001003","name":"Laptop Intel"}','','','/D:/CodingStuff/Shopping Recommendation System/target/classes/com/project/shoppingrecommendationsystem/data/FPTShop/images/178210514203.jpg','18490000','17990000','3','2025-03-31T23:59:00.000+07:00','','0',''
'798892233189','10.5092125','Asus Gaming Vivobook K3605ZU-RP296W i5-12500H','Asus Gaming Vivobook K3605ZU-RP296W i5-12500H','Normal','Normal','may-tinh-xach-tay/asus-gaming-vivobook-k3605zu-rp296w-i5-12500h','25490000','{"code":"04","name":"Máy tính"}','{"code":"10","name":"Asus"}','{"code":"04001","name":"Laptop"}','{"code":"04001003","name":"Laptop Intel"}','','','/D:/CodingStuff/Shopping Recommendation System/target/classes/com/project/shoppingrecommendationsystem/data/FPTShop/images/798892233189.png','25490000','21990000','14','2025-03-27T23:59:00.000+07:00','','0',''
'611931427112','10.497315','Asus TUF Gaming FA507NUR-LP101W R7-7435HS','Asus TUF Gaming FA507NUR-LP101W R7-7435HS','Normal','Normal','may-tinh-xach-tay/asus-tuf-gaming-fa507nur-lp101w-r7-7435hs','28490000','{"code":"04","name":"Máy tính"}','{"code":"10","name":"Asus"}','{"code":"04001","name":"Laptop"}','{"code":"04001002","name":"Laptop AMD"}','','','/D:/CodingStuff/Shopping Recommendation System/target/classes/com/project/shoppingrecommendationsystem/data/FPTShop/images/611931427112.png','28490000','23990000','16','2025-03-27T23:59:00.000+07:00','','0',''
'010512411348','10.494032','Acer Aspire Go AG15-31P-32U6 i3 N305','Acer Aspire Go AG15-31P-32U6 i3 N305','Normal','Normal','may-tinh-xach-tay/acer-aspire-go-ag15-31p-32u6-i3-n305','10990000','{"code":"04","name":"Máy tính"}','{"code":"2","name":"Acer"}','{"code":"04001","name":"Laptop"}','{"code":"04001003","name":"Laptop Intel"}','','','/D:/CodingStuff/Shopping Recommendation System/target/classes/com/project/shoppingrecommendationsystem/data/FPTShop/images/010512411348.jpg','10990000','9290000','15','2025-03-27T23:59:00.000+07:00','','0',''
'614478231918','10.540147','MSI Gaming Thin A15 B7UCX-240VN R5-7535HS','MSI Gaming Thin A15 B7UCX-240VN R5-7535HS','Normal','Normal','may-tinh-xach-tay/msi-gaming-thin-a15-b7ucx-240vn-r5-7535hs','17490000','{"code":"04","name":"Máy tính"}','{"code":"131","name":"MSI"}','{"code":"04001","name":"Laptop"}','{"code":"04001002","name":"Laptop AMD"}','','','/D:/CodingStuff/Shopping Recommendation System/target/classes/com/project/shoppingrecommendationsystem/data/FPTShop/images/614478231918.png','17490000','15990000','9','2025-03-27T23:59:00.000+07:00','','0',''
'859112167381','10.498909','Acer Nitro 5 Tiger Gaming AN515-58-52SP i5 12500H (NH.QFHSV.001)','Acer Nitro 5 Tiger Gaming AN515-58-52SP i5 12500H (NH.QFHSV.001)','Normal','Normal','may-tinh-xach-tay/acer-nitro-gaming-an515-58-52sp-i5-12500h','29490000','{"code":"04","name":"Máy tính"}','{"code":"2","name":"Acer"}','{"code":"04001","name":"Laptop"}','{"code":"04001003","name":"Laptop Intel"}','','','/D:/CodingStuff/Shopping Recommendation System/target/classes/com/project/shoppingrecommendationsystem/data/FPTShop/images/859112167381.jpg','29490000','19490000','34','2025-03-27T23:59:00.000+07:00','','0',''
'147341328969','10.497315','Lenovo Gaming LOQ 15IRX9 i5-13450HX (83DV012LVN)','Lenovo Gaming LOQ 15IRX9 i5-13450HX (83DV012LVN)','Normal','Normal','may-tinh-xach-tay/lenovo-gaming-loq-15irx9-83dv012lvn','24490000','{"code":"04","name":"Máy tính"}','{"code":"64","name":"Lenovo"}','{"code":"04001","name":"Laptop"}','','','','/D:/CodingStuff/Shopping Recommendation System/target/classes/com/project/shoppingrecommendationsystem/data/FPTShop/images/147341328969.png','24490000','22290000','9','2025-03-27T23:59:00.000+07:00','','0',''
'947007532068','10.525956','Dell Inspiron 15 3520 i5 1235U_i5U165W11SLU','Dell Inspiron 15 3520 i5 1235U_i5U165W11SLU','Normal','Normal','may-tinh-xach-tay/dell-inspiron-15-3520-i5-1235u-u165w11slu','17290000','{"code":"04","name":"Máy tính"}','{"code":"26","name":"Dell"}','{"code":"04001","name":"Laptop"}','','','','/D:/CodingStuff/Shopping Recommendation System/target/classes/com/project/shoppingrecommendationsystem/data/FPTShop/images/947007532068.png','17290000','16490000','5','2025-03-31T23:59:00.000+07:00','','0',''
'228257628029','10.49569','Lenovo IdeaPad Slim 5 14Q8X9 X1P-42-100 (83HL000KVN)','Lenovo IdeaPad Slim 5 14Q8X9 X1P-42-100 (83HL000KVN)','Normal','Normal','may-tinh-xach-tay/lenovo-ideapad-slim-5-14q8x9-83hl000kvn','24990000','{"code":"04","name":"Máy tính"}','{"code":"64","name":"Lenovo"}','{"code":"04001","name":"Laptop"}','','','','/D:/CodingStuff/Shopping Recommendation System/target/classes/com/project/shoppingrecommendationsystem/data/FPTShop/images/228257628029.png','24990000','19990000','20','2025-03-27T23:59:00.000+07:00','','0',''
'690921025013','10.471085','MacBook Pro 14 M4 2024 10CPU/10GPU/16GB/512GB','MacBook Pro 14 M4 2024 10CPU/10GPU/16GB/512GB','Normal','Normal','may-tinh-xach-tay/macbook-pro-m4-14-2024-10cpu-10gpu-16gb-512b','39990000','{"code":"04","name":"Máy tính"}','{"code":"9","name":"Apple"}','{"code":"04001","name":"Laptop"}','{"code":"04001001","name":"Macbook M"}','','','/D:/CodingStuff/Shopping Recommendation System/target/classes/com/project/shoppingrecommendationsystem/data/FPTShop/images/690921025013.png','39990000','39990000','0','null','','0',''
'900855027719','10.466972','Lenovo Gaming LOQ 15ARP9 R7-7435HS (83JC003VVN)','Lenovo Gaming LOQ 15ARP9 R7-7435HS (83JC003VVN)','Normal','Normal','may-tinh-xach-tay/lenovo-gaming-loq-15arp9-83jc003vvn','27490000','{"code":"04","name":"Máy tính"}','{"code":"64","name":"Lenovo"}','{"code":"04001","name":"Laptop"}','','','','/D:/CodingStuff/Shopping Recommendation System/target/classes/com/project/shoppingrecommendationsystem/data/FPTShop/images/900855027719.png','27490000','24890000','9','2025-03-27T23:59:00.000+07:00','','0',''
'35760516877','10.466202','Acer Nitro 5 Tiger Gaming AN515-58-773Y i7 12700H','Acer Nitro 5 Tiger Gaming AN515-58-773Y i7 12700H','Normal','Normal','may-tinh-xach-tay/acer-nitro-5-tiger-gaming-an515-58-773y-i7-12700h','33790000','{"code":"04","name":"Máy tính"}','{"code":"2","name":"Acer"}','{"code":"04001","name":"Laptop"}','{"code":"04001003","name":"Laptop Intel"}','','','/D:/CodingStuff/Shopping Recommendation System/target/classes/com/project/shoppingrecommendationsystem/data/FPTShop/images/35760516877.png','33790000','23490000','30','2025-03-27T23:59:00.000+07:00','','0',''
'701241529190','10.436917','Acer Nitro V Gaming ANV15-51-53NE i5 13420H','Acer Nitro V Gaming ANV15-51-53NE i5 13420H','Normal','Normal','may-tinh-xach-tay/acer-nitro-v-gaming-anv15-51-53ne-i5-13420h','23990000','{"code":"04","name":"Máy tính"}','{"code":"2","name":"Acer"}','{"code":"04001","name":"Laptop"}','{"code":"04001003","name":"Laptop Intel"}','','','/D:/CodingStuff/Shopping Recommendation System/target/classes/com/project/shoppingrecommendationsystem/data/FPTShop/images/701241529190.jpg','23990000','19990000','17','2025-03-27T23:59:00.000+07:00','','0',''
'81998579139','10.429145','Lenovo ThinkBook 14 G6 IRL I5 13420H (21KG00RDVN)','Lenovo ThinkBook 14 G6 IRL I5 13420H (21KG00RDVN)','Normal','Normal','may-tinh-xach-tay/lenovo-thinkbook-14-g6-irl-i5-13420h','20290000','{"code":"04","name":"Máy tính"}','{"code":"64","name":"Lenovo"}','{"code":"04001","name":"Laptop"}','{"code":"04001003","name":"Laptop Intel"}','','','/D:/CodingStuff/Shopping Recommendation System/target/classes/com/project/shoppingrecommendationsystem/data/FPTShop/images/81998579139.jpg','20290000','18290000','10','2025-03-27T23:59:00.000+07:00','','0',''
'248202137817','10.425185','Asus Vivobook E1504FA-NJ454W R5-7520U','Asus Vivobook E1504FA-NJ454W R5-7520U','Normal','Normal','may-tinh-xach-tay/asus-vivobook-e1504fa-nj454w','14490000','{"code":"04","name":"Máy tính"}','{"code":"10","name":"Asus"}','{"code":"04001","name":"Laptop"}','','','','/D:/CodingStuff/Shopping Recommendation System/target/classes/com/project/shoppingrecommendationsystem/data/FPTShop/images/248202137817.png','14490000','12290000','15','2025-03-27T23:59:00.000+07:00','','0',''
'424276227039','10.417569','MSI Modern 15 H C13M-216VN i7-13700H','MSI Modern 15 H C13M-216VN i7-13700H','Normal','Normal','may-tinh-xach-tay/msi-modern-15-h-c13m-216vn-i7-13700h','22490000','{"code":"04","name":"Máy tính"}','{"code":"131","name":"MSI"}','{"code":"04001","name":"Laptop"}','','','','/D:/CodingStuff/Shopping Recommendation System/target/classes/com/project/shoppingrecommendationsystem/data/FPTShop/images/424276227039.png','22490000','17990000','20','2025-03-27T23:59:00.000+07:00','','0',''
'512115025125','10.434072','HP 14-ep0220TU i3-1315U_B73VWPA','HP 14-ep0220TU i3-1315U_B73VWPA','Normal','Normal','may-tinh-xach-tay/hp-14-ep0220tu-i3-1315u-b73vwpa','13490000','{"code":"04","name":"Máy tính"}','{"code":"43","name":"HP"}','{"code":"04001","name":"Laptop"}','','','','/D:/CodingStuff/Shopping Recommendation System/target/classes/com/project/shoppingrecommendationsystem/data/FPTShop/images/512115025125.jpg','13490000','11590000','14','2025-03-27T23:59:00.000+07:00','','0',''
'375605815949','10.417569','MacBook Air 13 M3 2024 8CPU/8GPU/16GB/256GB','MacBook Air 13 M3 2024 8CPU/8GPU/16GB/256GB','Normal','Normal','may-tinh-xach-tay/macbook-air-m3-13-2024-8cpu-8gpu-16gb-256gb','27990000','{"code":"04","name":"Máy tính"}','{"code":"9","name":"Apple"}','{"code":"04001","name":"Laptop"}','{"code":"04001001","name":"Macbook M"}','','','/D:/CodingStuff/Shopping Recommendation System/target/classes/com/project/shoppingrecommendationsystem/data/FPTShop/images/375605815949.png','27990000','25590000','9','2025-03-27T23:59:00.000+07:00','','0',''
'543668006638','10.456139','Acer Swift 3 SF314-512-741L i7 1260P (NX.K7JSV.001)','Acer Swift 3 SF314-512-741L i7 1260P (NX.K7JSV.001)','Normal','Normal','may-tinh-xach-tay/acer-swift-3-sf314-512-741l-i7-1260p','29490000','{"code":"04","name":"Máy tính"}','{"code":"2","name":"Acer"}','{"code":"04001","name":"Laptop"}','{"code":"04001003","name":"Laptop Intel"}','','','/D:/CodingStuff/Shopping Recommendation System/target/classes/com/project/shoppingrecommendationsystem/data/FPTShop/images/543668006638.jpg','29490000','18990000','36','2025-03-27T23:59:00.000+07:00','','0',''
'861557140019','10.391401','HP 14s-em0078AU R5 7520U (80R28PA)','HP 14s-em0078AU R5 7520U (80R28PA)','Normal','Normal','may-tinh-xach-tay/hp-14s-em0078au-r5-7520u','14190000','{"code":"04","name":"Máy tính"}','{"code":"43","name":"HP"}','{"code":"04001","name":"Laptop"}','{"code":"04001002","name":"Laptop AMD"}','','','/D:/CodingStuff/Shopping Recommendation System/target/classes/com/project/shoppingrecommendationsystem/data/FPTShop/images/861557140019.jpg','14190000','11990000','16','2025-03-31T23:59:00.000+07:00','','0',''
'214820034717','10.3718','Lenovo Ideapad Slim 3 - 15IRH10 i5 13420H (83K1000GVN)','Lenovo Ideapad Slim 3 - 15IRH10 i5 13420H (83K1000GVN)','Normal','Normal','may-tinh-xach-tay/lenovo-ideapad-slim-3-15irh10-83k1000gvn','17490000','{"code":"04","name":"Máy tính"}','{"code":"64","name":"Lenovo"}','{"code":"04001","name":"Laptop"}','','','','/D:/CodingStuff/Shopping Recommendation System/target/classes/com/project/shoppingrecommendationsystem/data/FPTShop/images/214820034717.png','17490000','16590000','5','2025-03-27T23:59:00.000+07:00','','0',''
'859119724039','10.358903','MacBook Air 13" 2020 M1','MacBook Air 13" 2020 M1','Normal','Normal','may-tinh-xach-tay/macbook-air-13-2020-m1-256gb','22990000','{"code":"04","name":"Máy tính"}','{"code":"9","name":"Apple"}','{"code":"04001","name":"Laptop"}','{"code":"04001001","name":"Macbook M"}','','','/D:/CodingStuff/Shopping Recommendation System/target/classes/com/project/shoppingrecommendationsystem/data/FPTShop/images/859119724039.png','22990000','16990000','26','2025-03-27T23:59:00.000+07:00','','0',''
'173896110981','10.39298','Lenovo Gaming LOQ 15IAX9 i5 12450HX (83GS001QVN)','Lenovo Gaming LOQ 15IAX9 i5 12450HX (83GS001QVN)','Normal','Normal','may-tinh-xach-tay/lenovo-gaming-loq-15iax9-i5-12450hx-83gs001qvn','26990000','{"code":"04","name":"Máy tính"}','{"code":"64","name":"Lenovo"}','{"code":"04001","name":"Laptop"}','{"code":"04001003","name":"Laptop Intel"}','','','/D:/CodingStuff/Shopping Recommendation System/target/classes/com/project/shoppingrecommendationsystem/data/FPTShop/images/173896110981.png','26990000','24990000','7','2025-03-27T23:59:00.000+07:00','','0',''
'122418917837','10.391401','Lenovo Ideapad 1 - 14ALC7 R5 5625U (82R30099VN)','Lenovo Ideapad 1 - 14ALC7 R5 5625U (82R30099VN)','Normal','Normal','may-tinh-xach-tay/lenovo-ideapad-1-14alc7-r5-5625u-82r30099vn','11990000','{"code":"04","name":"Máy tính"}','{"code":"64","name":"Lenovo"}','{"code":"04001","name":"Laptop"}','','','','/D:/CodingStuff/Shopping Recommendation System/target/classes/com/project/shoppingrecommendationsystem/data/FPTShop/images/122418917837.png','11990000','11290000','6','2025-03-27T23:59:00.000+07:00','','0',''
'764671220404','10.35914','HP 245 G10 R5-7530U (A20TFPT)','HP 245 G10 R5-7530U (A20TFPT)','Normal','Normal','may-tinh-xach-tay/hp-245-g10-a20tfpt-r5-7530u','15590000','{"code":"04","name":"Máy tính"}','{"code":"43","name":"HP"}','{"code":"04001","name":"Laptop"}','{"code":"04001002","name":"Laptop AMD"}','','','/D:/CodingStuff/Shopping Recommendation System/target/classes/com/project/shoppingrecommendationsystem/data/FPTShop/images/764671220404.png','15590000','12190000','22','2025-03-27T23:59:00.000+07:00','','0',''
'193908039653','10.359089','Asus Vivobook 15 OLED A1505VA-MA466W i5-13500H','Asus Vivobook 15 OLED A1505VA-MA466W i5-13500H','Normal','Normal','may-tinh-xach-tay/asus-vivobook-15-oled-a1505va-ma466w-i-5-13500h','20990000','{"code":"04","name":"Máy tính"}','{"code":"10","name":"Asus"}','{"code":"04001","name":"Laptop"}','{"code":"04001003","name":"Laptop Intel"}','','','/D:/CodingStuff/Shopping Recommendation System/target/classes/com/project/shoppingrecommendationsystem/data/FPTShop/images/193908039653.png','20990000','17490000','17','2025-03-27T23:59:00.000+07:00','','0',''
'237340616366','10.358878','Acer Aspire Lite 14 Gen 2 AL14-52M-32KV i3 1305U','Acer Aspire Lite 14 Gen 2 AL14-52M-32KV i3 1305U','Normal','Normal','may-tinh-xach-tay/acer-aspire-lite-14-gen-2-al14-52m-32kv','10490000','{"code":"04","name":"Máy tính"}','{"code":"2","name":"Acer"}','{"code":"04001","name":"Laptop"}','','','','/D:/CodingStuff/Shopping Recommendation System/target/classes/com/project/shoppingrecommendationsystem/data/FPTShop/images/237340616366.png','10490000','9990000','5','2025-03-31T23:59:00.000+07:00','','0',''
'312759537151','10.358093','HP 245 G10 R7 7730U (8F157PA)','HP 245 G10 R7 7730U (8F157PA)','Normal','Normal','may-tinh-xach-tay/hp-245-g10-r7-7730u','19990000','{"code":"04","name":"Máy tính"}','{"code":"43","name":"HP"}','{"code":"04001","name":"Laptop"}','{"code":"04001002","name":"Laptop AMD"}','','','/D:/CodingStuff/Shopping Recommendation System/target/classes/com/project/shoppingrecommendationsystem/data/FPTShop/images/312759537151.jpg','19990000','15490000','23','2025-03-27T23:59:00.000+07:00','','0',''
'859112518612','10.3360615','MacBook Air M2 2022 13 inch','MacBook Air M2 2022 13 inch','Normal','Normal','may-tinh-xach-tay/macbook-air-m2-2022-13-inch','27990000','{"code":"04","name":"Máy tính"}','{"code":"9","name":"Apple"}','{"code":"04001","name":"Laptop"}','{"code":"04001001","name":"Macbook M"}','','','/D:/CodingStuff/Shopping Recommendation System/target/classes/com/project/shoppingrecommendationsystem/data/FPTShop/images/859112518612.jpg','27990000','21490000','23','2025-03-27T23:59:00.000+07:00','','0',''
'264739610738','10.357192','Acer Gaming Aspire 5 A515-58GM-53CM i5 13420H','Acer Gaming Aspire 5 A515-58GM-53CM i5 13420H','Normal','Normal','may-tinh-xach-tay/acer-gaming-aspire-5-a515-58g-53cm-i5-13420h','22990000','{"code":"04","name":"Máy tính"}','{"code":"2","name":"Acer"}','{"code":"04001","name":"Laptop"}','{"code":"04001003","name":"Laptop Intel"}','','','/D:/CodingStuff/Shopping Recommendation System/target/classes/com/project/shoppingrecommendationsystem/data/FPTShop/images/264739610738.jpg','22990000','18990000','17','2025-03-27T23:59:00.000+07:00','','0',''
'859112924252','10.316716','Masstel E140 Celeron N4120 Win 10','Masstel E140 Celeron N4120 Win 10','Normal','Normal','may-tinh-xach-tay/masstel-e140-celeron-n4120','7990000','{"code":"04","name":"Máy tính"}','{"code":"221","name":"Masstel"}','{"code":"04001","name":"Laptop"}','{"code":"04001003","name":"Laptop Intel"}','','','/D:/CodingStuff/Shopping Recommendation System/target/classes/com/project/shoppingrecommendationsystem/data/FPTShop/images/859112924252.jpg','7990000','3590000','55','2025-03-31T23:59:00.000+07:00','','0',''
'311972931059','10.346363','MSI Gaming Thin A15 B7UC-261VN R5 7535HS','MSI Gaming Thin A15 B7UC-261VN R5 7535HS','Normal','Normal','may-tinh-xach-tay/msi-gaming-thin-a15-b7uc-261vn-r5-7535hs','21990000','{"code":"04","name":"Máy tính"}','{"code":"131","name":"MSI"}','{"code":"04001","name":"Laptop"}','{"code":"04001002","name":"Laptop AMD"}','','','/D:/CodingStuff/Shopping Recommendation System/target/classes/com/project/shoppingrecommendationsystem/data/FPTShop/images/311972931059.png','21990000','17490000','20','2025-03-27T23:59:00.000+07:00','','0',''
'623010011994','10.347346','Máy tính xách tay Acer Gaming Aspire 5 A515-58GM-51LB i5 13420H/16GB/512GB/RTX2050 4GB/Win11_Xám','Máy tính xách tay Acer Gaming Aspire 5 A515-58GM-51LB i5 13420H/16GB/512GB/RTX2050 4GB/Win11_Xám','Normal','Normal','may-tinh-xach-tay/acer-aspire-5-a515-58gm-51lb-i5-13420h','21490000','{"code":"04","name":"Máy tính"}','{"code":"2","name":"Acer"}','{"code":"04001","name":"Laptop"}','{"code":"04001003","name":"Laptop Intel"}','','','/D:/CodingStuff/Shopping Recommendation System/target/classes/com/project/shoppingrecommendationsystem/data/FPTShop/images/623010011994.png','21490000','16990000','21','2025-03-27T23:59:00.000+07:00','','0',''
