'59258','iPhone 16 Pro Max 256GB | Chính hãng VN/A','iphone-16-pro-max','','Apple','iphone-16-pro-max','iphone-16-pro-max.html','','','0','46','46','','true','3.499E7','','3.049E7','<div class="promotion"><p class="coupon-price">Tặng Sim / Esim Viettel 5G có 8GB data/ngày kèm TV360 4K & 30GB Mybox - miễn phí 1 tháng sử dụng (Chỉ áp dụng tại cửa hàng) và <b>2 km</b> khác</p></div>','thumbnail','','','null'
'59258','iPhone 16 Pro Max 256GB | Chính hãng VN/A','iphone-16-pro-max','','Apple','iphone-16-pro-max','iphone-16-pro-max.html','','','0','46','46','','true','3.499E7','','3.049E7','<div class="promotion"><p class="coupon-price">Tặng Sim / Esim Viettel 5G có 8GB data/ngày kèm TV360 4K & 30GB Mybox - miễn phí 1 tháng sử dụng (Chỉ áp dụng tại cửa hàng) và <b>2 km</b> khác</p></div>','thumbnail','','','null'
'59258','iPhone 16 Pro Max 256GB | Chính hãng VN/A','iphone-16-pro-max','','Apple','iphone-16-pro-max','iphone-16-pro-max.html','','','0','46','46','','true','3.499E7','','3.049E7','<div class="promotion"><p class="coupon-price">Tặng Sim / Esim Viettel 5G có 8GB data/ngày kèm TV360 4K & 30GB Mybox - miễn phí 1 tháng sử dụng (Chỉ áp dụng tại cửa hàng) và <b>2 km</b> khác</p></div>','thumbnail','','','null'
'59258','iPhone 16 Pro Max 256GB | Chính hãng VN/A','iphone-16-pro-max','','Apple','iphone-16-pro-max','iphone-16-pro-max.html','','','0','46','46','','true','3.499E7','','3.049E7','<div class="promotion"><p class="coupon-price">Tặng Sim / Esim Viettel 5G có 8GB data/ngày kèm TV360 4K & 30GB Mybox - miễn phí 1 tháng sử dụng (Chỉ áp dụng tại cửa hàng) và <b>2 km</b> khác</p></div>','thumbnail','','','null'
