'local_id','score','name','displayName','typePim','type','slug','price','industry','brand','productType','group','keySellingPoints','units','image','originalPrice','currentPrice','discountPercentage','endTimeDiscount','promotions','totalInventory','skus'
'510107136851','20.323067','HP Pavilion 15-eg3111TU i5 1335U (8U6L8PA)','HP Pavilion 15-eg3111TU i5 1335U (8U6L8PA)','Normal','Normal','may-tinh-xach-tay/hp-pavilion-15-eg3111tu-i5-1335u','21290000','{"code":"04","name":"Máy tính"}','{"code":"43","name":"HP"}','{"code":"04001","name":"Laptop"}','{"code":"04001003","name":"Laptop Intel"}','','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/FPTShop/images/510107136851.jpg','21290000','17490000','18','2025-05-22T23:59:00.000+07:00','','0',''
'431997138342','20.354301','Asus Vivobook E1404FA-NK186W R5 7520U','Asus Vivobook E1404FA-NK186W R5 7520U','Normal','Normal','may-tinh-xach-tay/asus-vivobook-e1404fa-nk186w-r5-7520u','14990000','{"code":"04","name":"Máy tính"}','{"code":"10","name":"Asus"}','{"code":"04001","name":"Laptop"}','{"code":"04001002","name":"Laptop AMD"}','','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/FPTShop/images/431997138342.jpg','14990000','11590000','23','2025-05-22T23:59:00.000+07:00','','0',''
'764671220404','20.323078','HP 245 G10 R5-7530U (A20TFPT)','HP 245 G10 R5-7530U (A20TFPT)','Normal','Normal','may-tinh-xach-tay/hp-245-g10-a20tfpt-r5-7530u','15590000','{"code":"04","name":"Máy tính"}','{"code":"43","name":"HP"}','{"code":"04001","name":"Laptop"}','{"code":"04001002","name":"Laptop AMD"}','','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/FPTShop/images/764671220404.png','15590000','11990000','23','2025-05-22T23:59:00.000+07:00','','0',''
'829664835033','20.35475','Acer Aspire Lite 15 AL15-41P-R3U5 R7 5700U','Acer Aspire Lite 15 AL15-41P-R3U5 R7 5700U','Normal','Normal','may-tinh-xach-tay/acer-aspire-lite-15-al15-41p-r3u5-r7-5700u','13990000','{"code":"04","name":"Máy tính"}','{"code":"2","name":"Acer"}','{"code":"04001","name":"Laptop"}','','','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/FPTShop/images/829664835033.jpg','13990000','12990000','7','2025-05-31T23:59:00.000+07:00','','0',''
'822234810184','20.352484','Lenovo IdeaPad Slim 3 14IRH10 i5-13420H (83K00008VN)','Lenovo IdeaPad Slim 3 14IRH10 i5-13420H (83K00008VN)','Normal','Normal','may-tinh-xach-tay/lenovo-ideapad-slim-3-14irh10-83k00008vn','16490000','{"code":"04","name":"Máy tính"}','{"code":"64","name":"Lenovo"}','{"code":"04001","name":"Laptop"}','','','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/FPTShop/images/822234810184.png','16490000','15490000','6','2025-05-22T23:59:00.000+07:00','','0',''
'237340616366','20.322361','Acer Aspire Lite 14 Gen 2 AL14-52M-32KV i3 1305U','Acer Aspire Lite 14 Gen 2 AL14-52M-32KV i3 1305U','Normal','Normal','may-tinh-xach-tay/acer-aspire-lite-14-gen-2-al14-52m-32kv','10490000','{"code":"04","name":"Máy tính"}','{"code":"2","name":"Acer"}','{"code":"04001","name":"Laptop"}','','','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/FPTShop/images/237340616366.png','10490000','9790000','7','2025-05-22T23:59:00.000+07:00','','0',''
'861557153993','20.323078','HP 14s-em0086AU R5 7520U (835T9PA)','HP 14s-em0086AU R5 7520U (835T9PA)','Normal','Normal','may-tinh-xach-tay/hp-14s-em0086au-r5-7520u','15190000','{"code":"04","name":"Máy tính"}','{"code":"43","name":"HP"}','{"code":"04001","name":"Laptop"}','{"code":"04001002","name":"Laptop AMD"}','','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/FPTShop/images/861557153993.jpg','15190000','12790000','16','2025-05-22T23:59:00.000+07:00','','0',''
'562862215986','20.321772','Dell Inspiron N3530 i5 1334U_71043885','Dell Inspiron N3530 i5 1334U_71043885','Normal','Normal','may-tinh-xach-tay/dell-inspiron-n3530-i5-1334u-71043885','19990000','{"code":"04","name":"Máy tính"}','{"code":"26","name":"Dell"}','{"code":"04001","name":"Laptop"}','{"code":"04001003","name":"Laptop Intel"}','','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/FPTShop/images/562862215986.png','19990000','18490000','8','2025-05-22T23:59:00.000+07:00','','0',''
'193908039653','20.322723','Asus Vivobook 15 OLED A1505VA-MA466W i5-13500H','Asus Vivobook 15 OLED A1505VA-MA466W i5-13500H','Normal','Normal','may-tinh-xach-tay/asus-vivobook-15-oled-a1505va-ma466w-i-5-13500h','20990000','{"code":"04","name":"Máy tính"}','{"code":"10","name":"Asus"}','{"code":"04001","name":"Laptop"}','{"code":"04001003","name":"Laptop Intel"}','','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/FPTShop/images/193908039653.jpg','20990000','17490000','17','2025-05-22T23:59:00.000+07:00','','0',''
'611307815062','20.354239','Asus TUF Gaming A15 FA506NCR-HN047W R7-7435HS','Asus TUF Gaming A15 FA506NCR-HN047W R7-7435HS','Normal','Normal','may-tinh-xach-tay/asus-tuf-gaming-a15-fa506ncr-hn047w-r7-7435hs','21990000','{"code":"04","name":"Máy tính"}','{"code":"10","name":"Asus"}','{"code":"04001","name":"Laptop"}','{"code":"04001002","name":"Laptop AMD"}','','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/FPTShop/images/611307815062.png','21990000','19490000','11','2025-05-22T23:59:00.000+07:00','','0',''
